# 情境：best_practice｜說明：第一筆(職類推薦1)就命中，且廠商送出的所有職類100%都出現在前5名內（完美命中且全部可見）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
best_practice,六日時薪+10元 《時薪250元起》【日商壽司郎】新竹慈雲路店-洗碗作業員★歡迎二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,日式廚師,門市／店員／專櫃人員,餐廚助手,資材主管,餐飲服務人員,1,1,1
best_practice,六日時薪+10元《時薪250元起》【日商壽司郎】新竹巨城店-洗碗作業員★歡迎二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,日式廚師,餐廚助手,門市／店員／專櫃人員,資材主管,餐飲服務人員,1,1,1
best_practice,六日時薪+20元《時薪220元起》【日商壽司郎】桃園國際路店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,日式廚師,餐廚助手,冷熱飲調製人員,資材主管,西式廚師,1,1,1
best_practice,六日時薪+20元《時薪225元起》【日商壽司郎】桃園台茂店-洗碗作業員★歡迎長期打工、二度就業、復職同仁、寒假打工★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,冷熱飲調製人員,餐飲主管,餐廚助手,日式廚師,西式廚師,資材主管,1,1,1
best_practice,六日時薪+15元《時薪220元起》【日商壽司郎】中壢中正店-洗碗作業員★歡迎暑假打工、長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,餐飲主管,調酒師／吧台人員,店長／門市管理人員,品管／品保主管,冷熱飲調製人員,餐廚助手,資材主管,門市／店員／專櫃人員,日式廚師,1,1,1
best_practice,85度C早班正職人員(基隆樂一),調酒師／吧台人員,,,,,調酒師／吧台人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,咖啡師,飯店／旅館服務人員,售票／收銀人員,外送人員,店長／門市管理人員,餐飲主管,1,1,1
best_practice,吧檯人員~新北永和,調酒師／吧台人員,,,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,侍酒師,咖啡師,飯店／旅館櫃檯人員,門市／店員／專櫃人員,售票／收銀人員,電腦操作／資料輸入,禮賓接待人員,1,1,1
best_practice,餐廳水吧人員,調酒師／吧台人員,,,,,調酒師／吧台人員,侍酒師,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,餐飲主管,售票／收銀人員,餐飲服務人員,洗碗人員,店長／門市管理人員,1,1,1
best_practice,調酒師/吧台人員 - 上庭酒廊 (台北晶華酒店),調酒師／吧台人員,,,,,調酒師／吧台人員,侍酒師,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,咖啡師,外送人員,餐飲服務人員,洗碗人員,餐飲主管,1,1,1
best_practice,高雄巨蛋-漢來海港自助餐廳廚房 洗滌員 假日PT,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,飯店／旅館服務人員,餐廚助手,餐飲服務人員,門市／店員／專櫃人員,外送人員,藥師助理,1,1,1
best_practice,長期假日兼職洗碗員(起薪206元起)，高工時獎金另計【台中麗寶店】,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,外送人員,餐廚助手,餐飲服務人員,侍酒師,門市／店員／專櫃人員,飯店／旅館服務人員,西式廚師,1,1,1
best_practice,【勝政豬排-統一時代店】洗碗人員,洗碗人員,,,,,洗碗人員,餐廚助手,西式廚師,調酒師／吧台人員,冷熱飲調製人員,餐飲服務人員,門市／店員／專櫃人員,外送人員,侍酒師,其他料理廚師,1,1,1
best_practice,六日時薪+15元《時薪225元起》【日商壽司郎】南港CITYLINK店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,冷熱飲調製人員,日式廚師,資材主管,餐廚助手,西式廚師,1,1,1
best_practice,六日時薪+20元《時薪230元起》【日商壽司郎】台北內湖大全聯店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,店長／門市管理人員,品管／品保主管,餐飲主管,冷熱飲調製人員,日式廚師,資材主管,門市／店員／專櫃人員,餐廚助手,1,1,1
best_practice,【聚鍋台北衡陽店】餐飲服務/早晚班計時洗碗工,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,侍酒師,門市／店員／專櫃人員,外送人員,餐飲服務人員,餐廚助手,售票／收銀人員,1,1,1
best_practice,燒肉神保町(高雄岡山館)正職洗碗人員,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,西式廚師,餐廚助手,餐飲服務人員,外送人員,侍酒師,門市／店員／專櫃人員,品管／品保主管,1,1,1
best_practice,打烊人員,洗碗人員,,,,,洗碗人員,冷熱飲調製人員,調酒師／吧台人員,餐廚助手,西式廚師,餐飲服務人員,外送人員,門市／店員／專櫃人員,工讀生,中式廚師,1,1,1
best_practice,早班外場.洗碗,洗碗人員,,,,,洗碗人員,冷熱飲調製人員,調酒師／吧台人員,西式廚師,餐廚助手,餐飲服務人員,外送人員,門市／店員／專櫃人員,生鮮處理人員,加油服務,1,1,1
best_practice,★閣再來台式料理餐廳★ 洗碗人員,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,餐飲服務人員,飯店／旅館服務人員,餐廚助手,西式廚師,門市／店員／專櫃人員,外送人員,1,1,1
best_practice,計時洗滌員,洗碗人員,,,,,洗碗人員,冷熱飲調製人員,調酒師／吧台人員,餐廚助手,外送人員,餐飲服務人員,工讀生,加油服務,家事服務／洗衣,房務人員,1,1,1
best_practice,AM-👍 上市櫃電子大廠快速上手作業員🎯 錄取率超高💰 可周領 📅 周休二日見紅就休,包裝員／作業員,,,,,包裝員／作業員,CNC車床人員,倉管／物料管理員,重機械操作人員,技術人員,電機技師／工程師,檢驗人員,倉儲物流人員,沖床人員,塑膠押出技術人員,1,1,1
best_practice,⭐楠梓加工區 ⭐周休二日 ⭐固定早班 ⭐固定晚班 ⭐免輪班 ⭐正職作業員,包裝員／作業員,,,,,包裝員／作業員,生鮮處理人員,倉管／物料管理員,智慧製程工程師,倉儲物流人員,品管人員,塑膠押出技術人員,CNC車床人員,檢驗人員,資材人員,1,1,1
best_practice,👌👌👌平鎮大溪６５Ｋ✅周領５０００－ 牙刷加工包裝員-RT,包裝員／作業員,,,,,包裝員／作業員,汽車檢驗員,CNC車床人員,塑膠押出技術人員,沖床人員,沖壓模具技術人員,電機技師／工程師,智慧製程工程師,技術人員,壓鑄模具技術人員,1,1,1
best_practice,生產部-作業員,包裝員／作業員,,,,,包裝員／作業員,智慧製程工程師,生管主管,電機技師／工程師,塑膠押出技術人員,電機設備裝配員,沖壓模具技術人員,模具技術人員,技術人員,塑膠模具技術人員,1,1,1
best_practice,【新店】短期餅乾包裝作業員/工作穩定/無經驗可/詩MH,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,倉儲物流人員,生鮮處理人員,理貨人員,智慧製程工程師,資材人員,檢驗人員,CNC車床人員,品管人員,1,1,1
best_practice,產線作業員,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,塑膠押出技術人員,技術人員,CNC車床人員,智慧製程工程師,倉儲物流人員,電機技師／工程師,電機設備裝配員,檢驗人員,1,1,1
best_practice,【新竹-寶山鄉】知名檢測器-作業員,包裝員／作業員,,,,,包裝員／作業員,檢驗人員,品管人員,原料檢驗人員,汽車檢驗員,CNC車床人員,塑膠押出技術人員,技術人員,電機技師／工程師,重機械操作人員,1,1,1
best_practice,⚡來財⚡朵拉⛅ 路竹好貨最愛不加班週休二日見紅休✨免經驗可 D027 作業員,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,倉儲物流人員,生鮮處理人員,理貨人員,重機械操作人員,檢驗人員,塑膠押出技術人員,挖土／推土機相關操作人員,CNC車床人員,1,1,1
best_practice,✨速速看✨高薪不高冷✨高時薪240❤不談戀愛 來談薪水❤/作業員B002,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,生鮮處理人員,倉儲物流人員,資材人員,智慧製程工程師,品管人員,資材主管,木工,理貨人員,1,1,1
best_practice,AM-林口光纖通訊大廠作業員⚡超高時薪300-500🔥,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,CNC車床人員,重機械操作人員,理貨人員,倉儲物流人員,吊車／起重機相關操作人員,生鮮處理人員,塑膠押出技術人員,檢驗人員,1,1,1
best_practice,AM-💗華亞科技園區作業員零經驗也 OK！💵 久任獎金無上限🚌 免費交通車💰 可日領,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,倉儲物流人員,CNC車床人員,理貨人員,資材人員,重機械操作人員,檢驗人員,塑膠押出技術人員,技術人員,1,1,1
best_practice,【捷創】生產管理部-中央廚房｜包裝產線作業人員(彰化秀水),包裝員／作業員,,,,,包裝員／作業員,生管主管,技術人員,倉管／物料管理員,電機技師／工程師,電機設備裝配員,塑膠押出技術人員,智慧製程工程師,生產技術／製程工程師,CNC車床人員,1,1,1
best_practice,飼料廠作業員,包裝員／作業員,,,,,包裝員／作業員,CNC車床人員,倉管／物料管理員,重機械操作人員,塑膠押出技術人員,汽車檢驗員,理貨人員,智慧製程工程師,技術人員,檢驗人員,1,1,1
best_practice,CA♛龍潭80000【PCB生產作業員＜介紹獎金5000*人＞】➜轉正加碼20000月月發,包裝員／作業員,,,,,包裝員／作業員,CNC車床人員,技術人員,塑膠押出技術人員,電機技師／工程師,電機設備裝配員,檢驗人員,智慧製程工程師,汽車檢驗員,模具技術人員,1,1,1
best_practice,HN-【中和_筆電組裝貼標作業員】_可不加班_六日見紅休__無經驗可,包裝員／作業員,,,,,包裝員／作業員,汽車檢驗員,檢驗人員,技術人員,CNC車床人員,電機設備裝配員,電機技師／工程師,塑膠押出技術人員,原料檢驗人員,模具技術人員,1,1,1
best_practice,HN【週休二日｜可久坐｜免加班】★冷氣房,包裝員／作業員,,,,,包裝員／作業員,倉管／物料管理員,智慧製程工程師,品管人員,檢驗人員,電機技師／工程師,水電工,塑膠押出技術人員,生鮮處理人員,倉儲物流人員,1,1,1
best_practice,《時薪200元起》【日商壽司郎】彰化金馬店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,店長／門市管理人員,餐飲主管,品管／品保主管,餐廚助手,門市／店員／專櫃人員,西式廚師,餐飲服務人員,1,1,1
best_practice,六日時薪+20元《時薪230元起》【日商壽司郎】台北館前路店(旗艦店)-洗碗作業員★歡暑假打工、迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,店長／門市管理人員,品管／品保主管,餐飲主管,門市／店員／專櫃人員,冷熱飲調製人員,餐廚助手,日式廚師,西式廚師,1,1,1
best_practice,六日時薪+20元《時薪230元起》【日商壽司郎】台北中華路店-洗碗作業員★歡迎暑假打工、長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,餐飲主管,店長／門市管理人員,冷熱飲調製人員,日式廚師,餐廚助手,資材主管,門市／店員／專櫃人員,1,1,1
best_practice,六日時薪+20元《時薪225元起》【日商壽司郎】台北民權建國店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,店長／門市管理人員,品管／品保主管,餐飲主管,資材主管,日式廚師,冷熱飲調製人員,餐廚助手,門市／店員／專櫃人員,1,1,1
best_practice,六日時薪+25元《時薪220元起》【日商壽司郎】台北松江長安店-洗碗作業員★歡迎暑假打工、長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,冷熱飲調製人員,餐飲主管,餐廚助手,西式廚師,門市／店員／專櫃人員,資材主管,1,1,1
best_practice,六日時薪+20元《時薪220元起》【日商壽司郎】台北永春店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,日式廚師,冷熱飲調製人員,餐廚助手,西式廚師,資材主管,1,1,1
best_practice,六日時薪+15元《時薪215元起》【日商壽司郎】台北公館店-洗碗作業員★歡迎暑假打工、長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,冷熱飲調製人員,日式廚師,餐廚助手,西式廚師,資材主管,1,1,1
best_practice,六日時薪+25元《時薪235元起》【日商壽司郎】台北內湖美麗華店-洗碗作業員★歡迎長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,日式廚師,冷熱飲調製人員,餐廚助手,資材主管,西式廚師,1,1,1
best_practice,六日時薪+25元《時薪220元起》【日商壽司郎】台北林森店-洗碗作業員★歡迎暑假打工、長期打工、二度就業、復職同仁★,洗碗人員,,,,,洗碗人員,調酒師／吧台人員,品管／品保主管,店長／門市管理人員,餐飲主管,日式廚師,冷熱飲調製人員,餐廚助手,資材主管,西式廚師,1,1,1
